image_fn,label_fn,group
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4089_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4089_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4088_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4088_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4087_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4087_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4086_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4086_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4093_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4093_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4092_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4092_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4091_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4091_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4090_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4090_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4081_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4081_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4080_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4080_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4079_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4079_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4078_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4078_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4085_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4085_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4084_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4084_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4083_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4083_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4082_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4082_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4110_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4110_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4109_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4109_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4108_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4108_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4107_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4107_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4114_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4114_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4112_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4112_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4111_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4111_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4097_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4097_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4096_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4096_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4095_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4095_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4094_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4094_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4106_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4106_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4105_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4105_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4098_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4098_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3896_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3896_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3895_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3895_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3894_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3894_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3893_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3893_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3902_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3902_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3897_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3897_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3892_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3892_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3891_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3891_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3890_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3890_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3889_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3889_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3914_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3914_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3913_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3913_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3912_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3912_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3911_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3911_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3918_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3918_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3917_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3917_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3916_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3916_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3915_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3915_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3906_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3906_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3905_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3905_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3904_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3904_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3903_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3903_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3910_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3910_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3909_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3909_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3908_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3908_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3907_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3907_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3861_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3861_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3860_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3860_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3859_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3859_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3858_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3858_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3865_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3865_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3864_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3864_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3863_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3863_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3862_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3862_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3852_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3852_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3851_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3851_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3850_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3850_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3857_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3857_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3856_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3856_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3855_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3855_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3875_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3875_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3874_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3874_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3869_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3869_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3868_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3868_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3867_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3867_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3866_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3866_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3873_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3873_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3872_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3872_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3871_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3871_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3870_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3870_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3972_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3972_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3971_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3971_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3970_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3970_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3969_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3969_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3976_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3976_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3975_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3975_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3974_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3974_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3973_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3973_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3964_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3964_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3963_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3963_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3962_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3962_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3961_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3961_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3968_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3968_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3967_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3967_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3966_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3966_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3965_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3965_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3997_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3997_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3985_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3985_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4001_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4001_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4000_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4000_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3999_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3999_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3998_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3998_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3980_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3980_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3979_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3979_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3978_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3978_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3977_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3977_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3984_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3984_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3983_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3983_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3982_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3982_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3981_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3981_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3930_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3930_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3929_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3929_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3928_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3928_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3927_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3927_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3944_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3944_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3943_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3943_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3931_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3931_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3922_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3922_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3921_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3921_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3920_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3920_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3919_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3919_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3926_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3926_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3925_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3925_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3924_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3924_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3923_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3923_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3956_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3956_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3960_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3960_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3959_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3959_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3958_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3958_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3957_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3957_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3948_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3948_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3947_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3947_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3946_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3946_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3945_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3945_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3951_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3951_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3950_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3950_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/3949_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/3949_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4321_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4321_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4319_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4319_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4318_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4318_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4325_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4325_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4324_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4324_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4323_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4323_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4322_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4322_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4313_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4313_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4312_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4312_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4311_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4311_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4310_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4310_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4317_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4317_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4316_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4316_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4315_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4315_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4314_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4314_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4337_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4337_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4336_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4336_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4335_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4335_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4334_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4334_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4341_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4341_nlcd-2013.tif,0
https://dfc2021.blob.core.windows.net/competition-data/naip-2013/4340_naip-2013.tif,https://dfc2021.blob.core.windows.net/competition-data/nlcd-2013/4340_nlcd-2013.tif,0
